ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,TERRA_INDI
desmatamento,10,2021,Sentinel-1-2,MT,0.0113,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0399,TI Baú
desmatamento,9,2021,Sentinel-1-2,AM,0.6004,TI Sepoti
desmatamento,9,2021,Sentinel-1-2,RO,0.5114,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,RO,0.4799,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,PA,0.439,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.1608,TI Sissaíma
desmatamento,9,2021,Sentinel-1-2,PA,0.3948,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.3943,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0226,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.3726,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.3509,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,PA,0.3319,TI Menkragnoti
desmatamento,9,2021,Sentinel-1-2,RO,0.0122,TI Uru-Eu-Wau-Wau
desmatamento,9,2021,Sentinel-1-2,AM,0.3229,TI Tenharim Marmelos (Gleba B)
desmatamento,9,2021,Sentinel-1-2,RO,0.0365,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,PA,0.3145,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.3037,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.2823,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.2523,TI Ituna/Itatá
desmatamento,9,2021,Sentinel-1-2,PA,0.2468,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,RO,0.2464,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,MT,0.241,TI Piripkura
desmatamento,9,2021,Sentinel-1-2,PA,0.2396,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,MT,0.2203,TI Aripuanã
desmatamento,9,2021,Sentinel-1-2,PA,0.2089,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.1864,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.1859,TI Aripuanã
desmatamento,9,2021,Sentinel-1-2,PA,0.1823,TI Ituna/Itatá
desmatamento,9,2021,Sentinel-1-2,PA,0.1814,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.173,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,MT,0.1719,TI Kayabi
desmatamento,9,2021,Sentinel-1-2,PA,0.1714,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.1693,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,AC,0.1684,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.1618,TI Ituna/Itatá
desmatamento,9,2021,Sentinel-1-2,PA,0.1607,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.1554,TI Murutinga/Tracajá
desmatamento,9,2021,Sentinel-1-2,PA,0.1542,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.15,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.1387,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.1386,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.1384,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.1313,TI Tenharim Marmelos (Gleba B)
desmatamento,9,2021,Sentinel-1-2,RO,0.1374,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,PA,0.1355,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.1335,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.1289,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.1284,TI Sissaíma
desmatamento,9,2021,Sentinel-1-2,PA,0.1281,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.1274,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,AM,0.1264,TI Tenharim Marmelos (Gleba B)
desmatamento,9,2021,Sentinel-1-2,MT,0.123,TI Arara do Rio Branco
desmatamento,9,2021,Sentinel-1-2,AM,0.1228,TI Sissaíma
desmatamento,9,2021,Sentinel-1-2,PA,0.1158,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.1156,TI Uru-Eu-Wau-Wau
desmatamento,9,2021,Sentinel-1-2,AC,0.1152,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.1142,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.1116,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RR,0.1111,TI Waimiri Atroari
desmatamento,9,2021,Sentinel-1-2,PA,0.1105,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.1103,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.1067,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AP,0.105,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0694,TI Ituna/Itatá
desmatamento,9,2021,Sentinel-1-2,PA,0.1032,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,MT,0.1006,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0988,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,RO,0.0722,TI Igarapé Ribeirão
desmatamento,9,2021,Sentinel-1-2,MT,0.0962,TI Serra Morena
desmatamento,9,2021,Sentinel-1-2,AC,0.0959,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,RO,0.095,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,MT,0.0942,TI Vale do Guaporé
desmatamento,9,2021,Sentinel-1-2,PA,0.0935,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0933,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0917,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.091,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AC,0.0909,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.0906,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0905,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0902,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0888,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0883,TI Sissaíma
desmatamento,9,2021,Sentinel-1-2,AC,0.088,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.0868,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MA,0.0858,TI Kanela/Memortumré
desmatamento,9,2021,Sentinel-1-2,PA,0.0857,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0846,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0843,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,PA,0.0836,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.0807,TI Tenharim Marmelos (Gleba B)
desmatamento,9,2021,Sentinel-1-2,PA,0.0805,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0518,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,RO,0.0189,TI Tubarão/Latundê
desmatamento,9,2021,Sentinel-1-2,PA,0.0792,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.0785,TI Piripkura
desmatamento,9,2021,Sentinel-1-2,MT,0.0777,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0761,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0758,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0756,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0753,TI Pirahã
desmatamento,9,2021,Sentinel-1-2,PA,0.0748,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0733,TI Mundurucu
desmatamento,9,2021,Sentinel-1-2,AC,0.0729,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.0723,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0718,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0713,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.071,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0707,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0703,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0701,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0697,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0694,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,MT,0.0689,TI Arara do Rio Branco
desmatamento,9,2021,Sentinel-1-2,PA,0.0679,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0673,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,MT,0.0671,TI Zoró
desmatamento,9,2021,Sentinel-1-2,RO,0.0666,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,PA,0.0664,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0631,TI Xikrin do Cateté
desmatamento,9,2021,Sentinel-1-2,AM,0.0628,TI Lago do Limão
desmatamento,9,2021,Sentinel-1-2,RO,0.0618,TI Uru-Eu-Wau-Wau
desmatamento,9,2021,Sentinel-1-2,PA,0.0615,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0614,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.061,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0609,TI Uru-Eu-Wau-Wau
desmatamento,9,2021,Sentinel-1-2,MT,0.0606,TI Aripuanã
desmatamento,9,2021,Sentinel-1-2,PA,0.06,TI Mundurucu
desmatamento,9,2021,Sentinel-1-2,PA,0.0598,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0591,TI Menkragnoti
desmatamento,9,2021,Sentinel-1-2,PA,0.059,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0578,TI Tenharim do Igarapé Preto
desmatamento,9,2021,Sentinel-1-2,PA,0.0284,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,PA,0.0574,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0568,TI Mundurucu
desmatamento,9,2021,Sentinel-1-2,PA,0.0568,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0568,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AC,0.0561,TI Jaminawa do Igarapé Preto
desmatamento,9,2021,Sentinel-1-2,PA,0.0558,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0551,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0551,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0545,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0545,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0542,TI Mundurucu
desmatamento,9,2021,Sentinel-1-2,AM,0.0122,TI Murutinga/Tracajá
desmatamento,9,2021,Sentinel-1-2,PA,0.0538,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,AC,0.0536,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.0529,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0528,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0527,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AP,0.0523,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0518,TI Arara da Volta Grande do Xingu
desmatamento,9,2021,Sentinel-1-2,PA,0.0502,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0502,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.0502,TI Ponciano
desmatamento,9,2021,Sentinel-1-2,MT,0.0502,TI Zoró
desmatamento,9,2021,Sentinel-1-2,MT,0.0494,TI Piripkura
desmatamento,9,2021,Sentinel-1-2,PA,0.0494,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0492,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,RO,0.0489,TI Kaxarari
desmatamento,9,2021,Sentinel-1-2,PA,0.0488,TI Arara da Volta Grande do Xingu
desmatamento,9,2021,Sentinel-1-2,PA,0.0486,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AC,0.0484,TI Kaxinawa/Ashaninka do Rio Breu
desmatamento,9,2021,Sentinel-1-2,RO,0.0482,TI Kaxarari
desmatamento,9,2021,Sentinel-1-2,PA,0.0481,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,RR,0.048,TI Santa Inês
desmatamento,9,2021,Sentinel-1-2,RO,0.0475,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0474,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.047,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0467,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0466,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0463,TI Vale do Javari
desmatamento,9,2021,Sentinel-1-2,PA,0.0462,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0457,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0452,TI Sete de Setembro
desmatamento,9,2021,Sentinel-1-2,PA,0.0451,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,MT,0.0146,TI Serra Morena
desmatamento,9,2021,Sentinel-1-2,AM,0.045,TI Pirahã
desmatamento,9,2021,Sentinel-1-2,PA,0.045,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,AM,0.0449,TI Sissaíma
desmatamento,9,2021,Sentinel-1-2,RO,0.0447,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,AM,0.0447,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,MT,0.0445,TI Zoró
desmatamento,9,2021,Sentinel-1-2,AM,0.0444,TI Jauary
desmatamento,9,2021,Sentinel-1-2,RO,0.0442,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,RO,0.0441,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,PA,0.0438,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,PA,0.0436,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0435,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0433,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0432,TI Vale do Javari
desmatamento,9,2021,Sentinel-1-2,PA,0.0431,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.0429,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0413,TI Kayapó
desmatamento,9,2021,Sentinel-1-2,AM,0.0421,TI Lago do Limão
desmatamento,9,2021,Sentinel-1-2,RO,0.042,TI Karipuna
desmatamento,9,2021,Sentinel-1-2,RO,0.0419,TI Sagarana
desmatamento,9,2021,Sentinel-1-2,PA,0.0417,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0414,TI Coatá-Laranjal
desmatamento,9,2021,Sentinel-1-2,AM,0.0413,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,AM,0.0412,TI Jauary
desmatamento,9,2021,Sentinel-1-2,PA,0.0403,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.0402,TI Zoró
desmatamento,9,2021,Sentinel-1-2,RO,0.0398,TI Uru-Eu-Wau-Wau
desmatamento,9,2021,Sentinel-1-2,PA,0.0398,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0397,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0397,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0397,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.0396,TI Zoró
desmatamento,9,2021,Sentinel-1-2,MT,0.0393,TI Arara do Rio Branco
desmatamento,9,2021,Sentinel-1-2,MT,0.0391,TI Serra Morena
desmatamento,9,2021,Sentinel-1-2,RO,0.0389,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0389,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0385,TI Arara da Volta Grande do Xingu
desmatamento,9,2021,Sentinel-1-2,PA,0.0383,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0383,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,AM,0.0382,TI Coatá-Laranjal
desmatamento,9,2021,Sentinel-1-2,PA,0.0381,TI Nhamundá-Mapuera
desmatamento,9,2021,Sentinel-1-2,AP,0.0379,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AM,0.0379,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.0377,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,MT,0.0372,TI Aripuanã
desmatamento,9,2021,Sentinel-1-2,RO,0.0367,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0366,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0363,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0362,TI Vale do Javari
desmatamento,9,2021,Sentinel-1-2,RO,0.0362,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,PA,0.036,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0359,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,MT,0.0355,TI Zoró
desmatamento,9,2021,Sentinel-1-2,MT,0.0354,TI Piripkura
desmatamento,9,2021,Sentinel-1-2,AC,0.0352,TI Riozinho do Alto Envira
desmatamento,9,2021,Sentinel-1-2,AP,0.0352,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0351,TI Paquiçamba
desmatamento,9,2021,Sentinel-1-2,PA,0.0347,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AP,0.0345,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AM,0.0343,TI Nhamundá-Mapuera
desmatamento,9,2021,Sentinel-1-2,MT,0.0343,TI Arara do Rio Branco
desmatamento,9,2021,Sentinel-1-2,AC,0.0341,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.034,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,MT,0.034,TI Zoró
desmatamento,9,2021,Sentinel-1-2,RR,0.0339,TI Trombetas/Mapuera
desmatamento,9,2021,Sentinel-1-2,RO,0.0337,TI Rio Negro Ocaia (reestudo)
desmatamento,9,2021,Sentinel-1-2,PA,0.0336,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0335,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.0335,TI Xikrin do Cateté
desmatamento,9,2021,Sentinel-1-2,AC,0.0332,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.033,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AP,0.0329,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AP,0.0329,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0329,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AP,0.0325,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,RO,0.0324,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,AC,0.0323,TI Kaxinawa do Rio Jordão
desmatamento,9,2021,Sentinel-1-2,AM,0.0323,TI Igarapé Capanã
desmatamento,9,2021,Sentinel-1-2,PA,0.0322,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0321,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AM,0.032,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,MT,0.0319,TI Zoró
desmatamento,9,2021,Sentinel-1-2,AP,0.0271,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,AM,0.0318,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AP,0.0317,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0316,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0316,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,PA,0.0316,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,RR,0.0315,TI Raposa Serra do Sol
desmatamento,9,2021,Sentinel-1-2,AM,0.0315,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AP,0.0314,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,PA,0.0314,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.0313,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,AM,0.0311,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AC,0.0311,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,AP,0.031,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,PA,0.0309,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.0306,TI Roosevelt
desmatamento,9,2021,Sentinel-1-2,MT,0.0305,TI Panará
desmatamento,9,2021,Sentinel-1-2,AP,0.0305,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,MT,0.0304,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0302,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AC,0.0302,TI Kaxinawa/Ashaninka do Rio Breu
desmatamento,9,2021,Sentinel-1-2,AM,0.0301,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.0301,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,AP,0.0299,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0299,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0299,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AP,0.0298,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0298,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0295,TI Sarauá
desmatamento,9,2021,Sentinel-1-2,AM,0.0294,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,MT,0.0293,TI Escondido
desmatamento,9,2021,Sentinel-1-2,AM,0.0293,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.0293,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0292,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,RO,0.029,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0289,TI Xikrin do Cateté
desmatamento,9,2021,Sentinel-1-2,PA,0.0289,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0289,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AC,0.0288,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,AM,0.0288,TI Jauary
desmatamento,9,2021,Sentinel-1-2,AP,0.0286,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,AM,0.0286,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,AM,0.0285,TI Kaxuyana-Tunayana
desmatamento,9,2021,Sentinel-1-2,MT,0.0284,TI Arara do Rio Branco
desmatamento,9,2021,Sentinel-1-2,PA,0.0284,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0284,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0283,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AP,0.0282,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AM,0.0281,TI Jauary
desmatamento,9,2021,Sentinel-1-2,AP,0.0281,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,PA,0.0281,TI Ituna/Itatá
desmatamento,9,2021,Sentinel-1-2,PA,0.028,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AC,0.0279,TI Kaxinawa do Baixo Jordão
desmatamento,9,2021,Sentinel-1-2,MT,0.0276,TI Zoró
desmatamento,9,2021,Sentinel-1-2,PA,0.0275,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.0273,TI Coatá-Laranjal
desmatamento,9,2021,Sentinel-1-2,PA,0.0273,TI Paquiçamba (reestudo)
desmatamento,9,2021,Sentinel-1-2,MT,0.0273,TI Piripkura
desmatamento,9,2021,Sentinel-1-2,AC,0.0272,TI Arara do Rio  Amônia
desmatamento,9,2021,Sentinel-1-2,AP,0.0272,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,AM,0.0271,TI Vale do Javari
desmatamento,9,2021,Sentinel-1-2,AM,0.0271,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,RO,0.027,TI Igarapé Ribeirão
desmatamento,9,2021,Sentinel-1-2,RO,0.027,TI Rio Guaporé
desmatamento,9,2021,Sentinel-1-2,AP,0.0269,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AC,0.0268,TI Kaxinawa/Ashaninka do Rio Breu
desmatamento,9,2021,Sentinel-1-2,RO,0.0268,TI Igarapé Lage
desmatamento,9,2021,Sentinel-1-2,PA,0.0267,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0266,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AP,0.0266,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AC,0.0265,TI Mamoadate
desmatamento,9,2021,Sentinel-1-2,PA,0.0265,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0263,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.0263,TI Mundurucu
desmatamento,9,2021,Sentinel-1-2,PA,0.0262,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,MT,0.0261,RI Terena Gleba Iriri
desmatamento,9,2021,Sentinel-1-2,PA,0.026,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,AM,0.0259,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,PA,0.0257,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,PA,0.0257,TI Trincheira/Bacajá
desmatamento,9,2021,Sentinel-1-2,AM,0.0257,TI Andirá-Marau
desmatamento,9,2021,Sentinel-1-2,AP,0.0256,TI Waiãpi
desmatamento,9,2021,Sentinel-1-2,AP,0.0254,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,RO,0.0253,TI Igarapé Lourdes
desmatamento,9,2021,Sentinel-1-2,AP,0.0252,TI Uaçá I e II
desmatamento,9,2021,Sentinel-1-2,AM,0.0252,TI Cunhã-Sapucaia
desmatamento,9,2021,Sentinel-1-2,PA,0.0252,TI Alto Rio Guamá
desmatamento,9,2021,Sentinel-1-2,AM,0.0251,TI Deni
desmatamento,9,2021,Sentinel-1-2,PA,0.0251,TI Apyterewa
desmatamento,9,2021,Sentinel-1-2,PA,0.025,TI Cachoeira Seca
desmatamento,9,2021,Sentinel-1-2,AM,0.025,TI Waimiri Atroari
desmatamento,9,2021,Sentinel-1-2,RO,0.0249,TI Karipuna
